Title,Link
Bubble.io Dev needed for a Quiz app.,https://www.upwork.com/jobs/Wearable-Device-measuring-oxygen-saturation-and-sending-alerts-when-drops-below_~021897807748345314426/?referrer_url_path=/nx/search/jobs/
Wearable Device measuring oxygen saturation and sending alerts when it drops below 90%.,https://www.upwork.com/jobs/Mobile-Push-Notification-Solution-span-class-highlight-Development-span_~021897805118928268266/?referrer_url_path=/nx/search/jobs/
Mobile Push Notification Solution Development,https://www.upwork.com/jobs/React-Native-Mobile-App-span-class-highlight-Developer-span-for-Startup_~021897804213134765034/?referrer_url_path=/nx/search/jobs/
React Native Mobile App Developer for Startup,https://www.upwork.com/jobs/Looking-for-phD-graduate-span-class-highlight-developer-span_~021897804088848628858/?referrer_url_path=/nx/search/jobs/
Looking for a phD graduate developer,https://www.upwork.com/jobs/Need-react-native-span-class-highlight-developer-span-build-drink-tracking-app_~021897803398516522106/?referrer_url_path=/nx/search/jobs/
Need react native developer to build drink tracking app,https://www.upwork.com/jobs/Restaurant-POS-System-span-class-highlight-Development-span-for-Tablets-and-Phones_~021897798824414620650/?referrer_url_path=/nx/search/jobs/
Restaurant POS System Development for Tablets and Phones,https://www.upwork.com/jobs/SUPERSTAR-Consumer-App-span-class-highlight-Developer-span_~021897792255366478970/?referrer_url_path=/nx/search/jobs/
SUPERSTAR Consumer App Developer,https://www.upwork.com/jobs/Mobile-span-class-highlight-Developer-span-Needed-for-Real-Time-Emotion-Map-App-Flutter-React-Native_~021897781997746401232/?referrer_url_path=/nx/search/jobs/
Mobile Developer Needed for Real-Time Emotion Map App (Flutter/React Native),https://www.upwork.com/jobs/App-span-class-highlight-Developer-span-Needed-Build-IoT-Connected-Mobile-App_~021897782258128793552/?referrer_url_path=/nx/search/jobs/
App Developer Needed to Build IoT-Connected Mobile App,https://www.upwork.com/jobs/Hologram-eCommerce-App-span-class-highlight-Development-span-Using-Rust-and-Flutter_~021897735612538915055/?referrer_url_path=/nx/search/jobs/
3D Hologram eCommerce App Development Using Rust and Flutter,https://www.upwork.com/jobs/span-class-highlight-Develop-span-P2P-Car-Park-App-for-iOS-and-span-class-highlight-Android-span_~021897780139967524816/?referrer_url_path=/nx/search/jobs/
Develop a P2P Car Park App for iOS and Android,https://www.upwork.com/jobs/Simple-Flutter-app-span-class-highlight-Development-span-MVP_~021897779294391644112/?referrer_url_path=/nx/search/jobs/
Simple Flutter app Development ( MVP ),https://www.upwork.com/jobs/Expert-span-class-highlight-Android-span-Kotlin-span-class-highlight-Developer-span-Needed-for-Wrapper-Library-span-class-highlight-Development-span_~021897777193836718115/?referrer_url_path=/nx/search/jobs/
Expert Android Kotlin Developer Needed for Wrapper Library Development,https://www.upwork.com/jobs/Mobile-App-span-class-highlight-Development-span-Design-and-span-class-highlight-Development-span_~021897776183852509219/?referrer_url_path=/nx/search/jobs/
Mobile App Development Design and Development,https://www.upwork.com/jobs/Mobile-app-for-Referrals_~021897754742497684458/?referrer_url_path=/nx/search/jobs/
Mobile app for Referrals,https://www.upwork.com/jobs/Gps-samsara_~021897771100714777722/?referrer_url_path=/nx/search/jobs/
Gps samsara,https://www.upwork.com/jobs/span-class-highlight-Development-span-Subscription-Management-App_~021897724630966044911/?referrer_url_path=/nx/search/jobs/
Development of Subscription Management App,https://www.upwork.com/jobs/Update-our-App_~021897767856003196963/?referrer_url_path=/nx/search/jobs/
Update of our App,https://www.upwork.com/jobs/Mobile-App-span-class-highlight-Developer-span-Needed-Build-amp-Powered-Custom-Clothing-Platform-span-class-highlight-Android-span-iOS_~021897764253323898832/?referrer_url_path=/nx/search/jobs/
Mobile App Developer Needed to Build AR & AI-Powered Custom Clothing Platform (Android/iOS),https://www.upwork.com/jobs/App-span-class-highlight-Development-span-for-Digital-Closet_~021897763861396405370/?referrer_url_path=/nx/search/jobs/
App Development for Digital Closet,https://www.upwork.com/jobs/Migrate-our-span-class-highlight-Android-span-app-new-account_~021897763260426193135/?referrer_url_path=/nx/search/jobs/
Migrate our Android app to a new account,https://www.upwork.com/jobs/RoomPlan-App-update_~021897398294507094851/?referrer_url_path=/nx/search/jobs/
RoomPlan App update,https://www.upwork.com/jobs/Experienced-span-class-highlight-Developer-span-Needed-for-Subscription-Based-Entertainment-App_~021897757273733607376/?referrer_url_path=/nx/search/jobs/
Experienced Developer Needed for Subscription-Based Entertainment App,https://www.upwork.com/jobs/Full-Stack-span-class-highlight-Developer-span-with-experience-Flutter_~021897754350695164906/?referrer_url_path=/nx/search/jobs/
Full Stack Developer with experience in Flutter,https://www.upwork.com/jobs/Snr-Unity-Apply-Admob-Load-IOS-and-Play-Store-fix-background-notifications_~021897754092769259472/?referrer_url_path=/nx/search/jobs/
Snr Unity Apply Admob Load to IOS and Play Store fix background notifications,https://www.upwork.com/jobs/Build-Industry-Specific-Communications-Mobile-Desketop-App-Using-FlutterFlow_~021897753570262493219/?referrer_url_path=/nx/search/jobs/
Build an Industry Specific Communications Mobile/Desketop App Using FlutterFlow,https://www.upwork.com/jobs/React-span-class-highlight-Developer-span-Needed_~021897753119230213242/?referrer_url_path=/nx/search/jobs/
React Developer Needed,https://www.upwork.com/jobs/Edit-quickstep-launcher-apk_~021897703350436838522/?referrer_url_path=/nx/search/jobs/
Edit quickstep launcher apk,https://www.upwork.com/jobs/Customizable-app-design-and-implementation_~021897747814089964666/?referrer_url_path=/nx/search/jobs/
Customizable app design and implementation.,https://www.upwork.com/jobs/Flutter-span-class-highlight-Developer-span-Needed-for-Child-Safety-amp-Security-Application_~021897747400565144698/?referrer_url_path=/nx/search/jobs/
Flutter Developer Needed for a Child Safety & Security Application,https://www.upwork.com/jobs/React-Native-span-class-highlight-Developer-span-Needed-for-Mobile-App-Frontend_~021897746040338919376/?referrer_url_path=/nx/search/jobs/
React Native Developer Needed for Mobile App Frontend,https://www.upwork.com/jobs/React-Native-span-class-highlight-Developer-span-Needed-for-Mobile-App-Frontend_~021897746040338919376/?referrer_url_path=/nx/search/jobs/
Unity Developer Needed - Upgrade VR System from VRTK 3 to VRTK 4,https://www.upwork.com/jobs/Unity-span-class-highlight-Developer-span-Needed-Upgrade-System-from-VRTK-VRTK_~021897742488504599702/?referrer_url_path=/nx/search/jobs/
Development Mobile Application,https://www.upwork.com/jobs/span-class-highlight-Development-span-Mobile-Application_~021897739848039361951/?referrer_url_path=/nx/search/jobs/
Full Stack Mobile App Developer with AI Experience,https://www.upwork.com/jobs/Full-Stack-Mobile-App-span-class-highlight-Developer-span-with-Experience_~021897694194907885520/?referrer_url_path=/nx/search/jobs/
App game designer,https://www.upwork.com/jobs/App-game-designer_~021897737516433909795/?referrer_url_path=/nx/search/jobs/
Experienced Flutter Developer,https://www.upwork.com/jobs/Experienced-Flutter-span-class-highlight-Developer-span_~021897688166882191395/?referrer_url_path=/nx/search/jobs/
React native developer to complete remaining app,https://www.upwork.com/jobs/React-native-span-class-highlight-developer-span-complete-remaining-app_~021897731776857386960/?referrer_url_path=/nx/search/jobs/
Development of a Ride-Sharing Mobile Application,https://www.upwork.com/jobs/span-class-highlight-Development-span-Ride-Sharing-Mobile-Application_~021897730869772038096/?referrer_url_path=/nx/search/jobs/
Full-Stack Flutter Developer for Exciting Startup,https://www.upwork.com/jobs/Full-Stack-Flutter-span-class-highlight-Developer-span-for-Exciting-Startup_~021897730795289587664/?referrer_url_path=/nx/search/jobs/
Package electron app.,https://www.upwork.com/jobs/Package-electron-app_~021897730104572980202/?referrer_url_path=/nx/search/jobs/
Mobile App Developer for AI Integration using React Native & Flutter,https://www.upwork.com/jobs/Mobile-App-span-class-highlight-Developer-span-for-Integration-using-React-Native-amp-Flutter_~021897727938157717539/?referrer_url_path=/nx/search/jobs/
Experienced Developer for Finalizing AI-Powered Resale App,https://www.upwork.com/jobs/Experienced-span-class-highlight-Developer-span-for-Finalizing-Powered-Resale-App_~021897724658700729466/?referrer_url_path=/nx/search/jobs/
Mobile Banking App Development with Integrated Learning Module,https://www.upwork.com/jobs/Mobile-Banking-App-span-class-highlight-Development-span-with-Integrated-Learning-Module_~021897723103337613551/?referrer_url_path=/nx/search/jobs/
"MAUI Mobile Developer (C#, Prism.MAUI, XAML)",https://www.upwork.com/jobs/MAUI-Mobile-span-class-highlight-Developer-span-Prism-MAUI-XAML_~021897719348853616592/?referrer_url_path=/nx/search/jobs/
Fitness App Developer Needed,https://www.upwork.com/jobs/Fitness-App-span-class-highlight-Developer-span-Needed_~021897718005274347759/?referrer_url_path=/nx/search/jobs/
Website & App Development for Home Listings with AI Integration,https://www.upwork.com/jobs/Website-amp-App-span-class-highlight-Development-span-for-Home-Listings-with-Integration_~021897717711969135594/?referrer_url_path=/nx/search/jobs/
UI/UX Designer Needed for Mobile App Project,https://www.upwork.com/jobs/Designer-Needed-for-Mobile-App-Project_~021897716893042487248/?referrer_url_path=/nx/search/jobs/
Expert Developer Needed for Cross-Platform FinTech App,https://www.upwork.com/jobs/Expert-span-class-highlight-Developer-span-Needed-for-Cross-Platform-FinTech-App_~021897716320760441834/?referrer_url_path=/nx/search/jobs/
Convert Excel Workbook with Formulas to Native Android App,https://www.upwork.com/jobs/Convert-Excel-Workbook-with-Formulas-Native-span-class-highlight-Android-span-App_~021897708377896529872/?referrer_url_path=/nx/search/jobs/
Flutter Developer Mobile App,https://www.upwork.com/jobs/Flutter-span-class-highlight-Developer-span-Mobile-App_~021897705015600692346/?referrer_url_path=/nx/search/jobs/
Herlaunch of My Old App,https://www.upwork.com/jobs/Herlaunch-Old-App_~021897702705524711989/?referrer_url_path=/nx/search/jobs/
Android app (Java) Twilio SDK based VOIP solution needed,https://www.upwork.com/jobs/span-class-highlight-Android-span-app-Java-Twilio-SDK-based-VOIP-solution-needed_~021897702690593647594/?referrer_url_path=/nx/search/jobs/
"Development, Deployment, Maintenance of a Content Management System (CMS) and OTT applications",https://www.upwork.com/jobs/span-class-highlight-Development-span-Deployment-Maintenance-Content-Management-System-CMS-and-OTT-applications_~021897702099577945210/?referrer_url_path=/nx/search/jobs/
Owner,https://www.upwork.com/jobs/Owner_~021897697585133103139/?referrer_url_path=/nx/search/jobs/
Mobile app attribution expert needed for Fintech,https://www.upwork.com/jobs/Mobile-app-attribution-expert-needed-for-Fintech_~021897697551482324118/?referrer_url_path=/nx/search/jobs/
Feedbacks on a tech project,https://www.upwork.com/jobs/Feedbacks-tech-project_~021897694965492459555/?referrer_url_path=/nx/search/jobs/
Blockchain Developer Needed for SpookyShiba Scratchcard Game,https://www.upwork.com/jobs/Blockchain-span-class-highlight-Developer-span-Needed-for-SpookyShiba-Scratchcard-Game_~021897648171813907434/?referrer_url_path=/nx/search/jobs/
Mobile Application Designer for iOS and Android,https://www.upwork.com/jobs/Mobile-Application-Designer-for-iOS-and-span-class-highlight-Android-span_~021897690357202266147/?referrer_url_path=/nx/search/jobs/
App Developer Needed to Publish on Google Play,https://www.upwork.com/jobs/App-span-class-highlight-Developer-span-Needed-Publish-Google-Play_~021897683690125625583/?referrer_url_path=/nx/search/jobs/
Hybrid Full-stack App Developer Needed for Fitness App,https://www.upwork.com/jobs/Hybrid-Full-stack-App-span-class-highlight-Developer-span-Needed-for-Fitness-App_~021897686493240175594/?referrer_url_path=/nx/search/jobs/
Looking for a UI/UX Designer for a Soccer Player Goal-Setting App,https://www.upwork.com/jobs/Looking-for-Designer-for-Soccer-Player-Goal-Setting-App_~021897684214371428387/?referrer_url_path=/nx/search/jobs/
Experienced Full-Stack Developer/Team to Build a Social Networking Application (Mobile + Web),https://www.upwork.com/jobs/Experienced-Full-Stack-span-class-highlight-Developer-span-Team-Build-Social-Networking-Application-Mobile-Web_~021897683458630496208/?referrer_url_path=/nx/search/jobs/
Looking for a React Native Developer for Real-Time OCR Mobile App,https://www.upwork.com/jobs/Looking-for-React-Native-span-class-highlight-Developer-span-for-Real-Time-OCR-Mobile-App_~021897681616321588202/?referrer_url_path=/nx/search/jobs/
Setup GA4 event tracker for our web app,https://www.upwork.com/jobs/Setup-GA4-event-tracker-for-our-web-app_~021897679382303879120/?referrer_url_path=/nx/search/jobs/
Experienced Flutter Developer Needed for Coimbatore Company,https://www.upwork.com/jobs/Experienced-Flutter-span-class-highlight-Developer-span-Needed-for-Coimbatore-Company_~021897677780259014895/?referrer_url_path=/nx/search/jobs/
Flutter Developer Needed for App Improvement and Bug Fixes,https://www.upwork.com/jobs/Flutter-span-class-highlight-Developer-span-Needed-for-App-Improvement-and-Bug-Fixes_~021897677708199144426/?referrer_url_path=/nx/search/jobs/
Senior React Native/Expo Developer - Immediate Start,https://www.upwork.com/jobs/Senior-React-Native-Expo-span-class-highlight-Developer-span-Immediate-Start_~021897675969000255440/?referrer_url_path=/nx/search/jobs/
Flutter app fixes,https://www.upwork.com/jobs/Flutter-app-fixes_~021897671186331873232/?referrer_url_path=/nx/search/jobs/
App Developer needed | Simple financial app,https://www.upwork.com/jobs/App-span-class-highlight-Developer-span-needed-Simple-financial-app_~021897668890911784058/?referrer_url_path=/nx/search/jobs/
Team of Developers Needed for Rummy Game Development,https://www.upwork.com/jobs/Team-span-class-highlight-Developers-span-Needed-for-Rummy-Game-span-class-highlight-Development-span_~021897668406563940387/?referrer_url_path=/nx/search/jobs/
Required Mobile App Developer - Expert in Flutter,https://www.upwork.com/jobs/Required-Mobile-App-span-class-highlight-Developer-span-Expert-Flutter_~021897656650624609258/?referrer_url_path=/nx/search/jobs/
Build a Small Agile Development Team for a New App,https://www.upwork.com/jobs/Build-Small-Agile-span-class-highlight-Development-span-Team-for-New-App_~021897656658876278819/?referrer_url_path=/nx/search/jobs/
SMS Current Location,https://www.upwork.com/jobs/SMS-Current-Location_~021897648987866082282/?referrer_url_path=/nx/search/jobs/
App Store Thumbnail Design for Mobile App,https://www.upwork.com/jobs/App-Store-Thumbnail-Design-for-Mobile-App_~021897648516514393066/?referrer_url_path=/nx/search/jobs/
Mobile app developer needed to create a kid-friendly reading/audio story mobile application,https://www.upwork.com/jobs/Mobile-app-span-class-highlight-developer-span-needed-create-kid-friendly-reading-audio-story-mobile-application_~021897647416995850275/?referrer_url_path=/nx/search/jobs/
App Release Assistant,https://www.upwork.com/jobs/App-Release-Assistant_~021897645470968817699/?referrer_url_path=/nx/search/jobs/
Looking for Ideal Freelancers to test a Free Speech-to-Text & Audio Transcribe Android App,https://www.upwork.com/jobs/Looking-for-Ideal-Freelancers-test-Free-Speech-Text-amp-Audio-Transcribe-span-class-highlight-Android-span-App_~021897645734545276026/?referrer_url_path=/nx/search/jobs/
Possible Job,https://www.upwork.com/jobs/Possible-Job_~021897641892510279715/?referrer_url_path=/nx/search/jobs/
Android Developer Needed for App Publishing Assistance,https://www.upwork.com/jobs/span-class-highlight-Android-span-span-class-highlight-Developer-span-Needed-for-App-Publishing-Assistance_~021897595451182060599/?referrer_url_path=/nx/search/jobs/
No/low code mobile app with in-app subscriptions,https://www.upwork.com/jobs/low-code-mobile-app-with-app-subscriptions_~021897638767576165354/?referrer_url_path=/nx/search/jobs/
WearOS Project Setup with Flutter or React-Native and Mobile Handheld App,https://www.upwork.com/jobs/low-code-mobile-app-with-app-subscriptions_~021897638767576165354/?referrer_url_path=/nx/search/jobs/
App Development Assistance Needed,https://www.upwork.com/jobs/WearOS-Project-Setup-with-Flutter-React-Native-and-Mobile-Handheld-App_~021897636722827279482/?referrer_url_path=/nx/search/jobs/
React & Flutter Developer Needed for App Improvements,https://www.upwork.com/jobs/App-span-class-highlight-Development-span-Assistance-Needed_~021897634230211132538/?referrer_url_path=/nx/search/jobs/
Rebuild PWA as Native Mobile App in React Native with Expo,https://www.upwork.com/jobs/React-amp-Flutter-span-class-highlight-Developer-span-Needed-for-App-Improvements_~021897634106051345530/?referrer_url_path=/nx/search/jobs/
Develop a simple mobile based AR VR feature,https://www.upwork.com/jobs/Rebuild-PWA-Native-Mobile-App-React-Native-with-Expo_~021897632024625705507/?referrer_url_path=/nx/search/jobs/
iOS APP Developer,https://www.upwork.com/jobs/span-class-highlight-Develop-span-simple-mobile-based-feature_~021897629805592317415/?referrer_url_path=/nx/search/jobs/
App developer: Build a mini game with an integrated engagement system for Twitter & Telegram,https://www.upwork.com/jobs/iOS-APP-span-class-highlight-Developer-span_~021897624959635632934/?referrer_url_path=/nx/search/jobs/
TG Mini App Development - Tap to Earn Game Fix,https://www.upwork.com/jobs/App-span-class-highlight-developer-span-Build-mini-game-with-integrated-engagement-system-for-Twitter-amp-Telegram_~021897617813375840803/?referrer_url_path=/nx/search/jobs/
React Native Expo Mobile App Payment Integration,https://www.upwork.com/jobs/Mini-App-span-class-highlight-Development-span-Tap-Earn-Game-Fix_~021897621492188644869/?referrer_url_path=/nx/search/jobs/
Seeking Experienced C# developer for real time tournament Mobile app,https://www.upwork.com/jobs/React-Native-Expo-Mobile-App-Payment-Integration_~021897620234241377797/?referrer_url_path=/nx/search/jobs/
Cyber Security Expert Needed for Android and Flutter Apps,https://www.upwork.com/jobs/Seeking-Experienced-span-class-highlight-developer-span-for-real-time-tournament-Mobile-app_~021897610576994829829/?referrer_url_path=/nx/search/jobs/
App Store Thumbnail Design for Mobile App,https://www.upwork.com/jobs/Cyber-Security-Expert-Needed-for-span-class-highlight-Android-span-and-Flutter-Apps_~021897616175407854115/?referrer_url_path=/nx/search/jobs/
UI Consultation Specification for Mobile Music App,https://www.upwork.com/jobs/App-Store-Thumbnail-Design-for-Mobile-App_~021897613691879171752/?referrer_url_path=/nx/search/jobs/
React Native App build with GitHub Actions and fastlane on self hosted runner,https://www.upwork.com/jobs/Consultation-Specification-for-Mobile-Music-App_~021897568028030150312/?referrer_url_path=/nx/search/jobs/
App Development for TikTok Influencer,https://www.upwork.com/jobs/React-Native-App-build-with-GitHub-Actions-and-fastlane-self-hosted-runner_~021897610876257963495/?referrer_url_path=/nx/search/jobs/
Unity developer,https://www.upwork.com/jobs/App-span-class-highlight-Development-span-for-TikTok-Influencer_~021897609002883772963/?referrer_url_path=/nx/search/jobs/
Figma to React - Native CLI Mobile App Developer,https://www.upwork.com/jobs/Unity-span-class-highlight-developer-span_~021897561553004987909/?referrer_url_path=/nx/search/jobs/
Backend development for ERC4337 wallet,https://www.upwork.com/jobs/Figma-React-Native-CLI-Mobile-App-span-class-highlight-Developer-span_~021897606833094816291/?referrer_url_path=/nx/search/jobs/
Experienced Developer Needed for Mining App Development,https://www.upwork.com/jobs/Backend-span-class-highlight-development-span-for-ERC4337-wallet_~021897606112728190439/?referrer_url_path=/nx/search/jobs/
Integrate Apple Sign-In in Flutter Using Firebase Authentication,https://www.upwork.com/jobs/Experienced-span-class-highlight-Developer-span-Needed-for-Mining-App-span-class-highlight-Development-span_~021897600616268067363/?referrer_url_path=/nx/search/jobs/
Mobile game developer for Endless Runner Game,https://www.upwork.com/jobs/Integrate-Apple-Sign-Flutter-Using-Firebase-Authentication_~021897594723006706211/?referrer_url_path=/nx/search/jobs/
NFC programming and consulting using USB and Andriod Tablet,https://www.upwork.com/jobs/Mobile-game-span-class-highlight-developer-span-for-Endless-Runner-Game_~021897591805400749111/?referrer_url_path=/nx/search/jobs/
Fix Stripe Terminal Android bug (works in debug but not in release),https://www.upwork.com/jobs/NFC-programming-and-consulting-using-USB-and-Andriod-Tablet_~021897588522492954117/?referrer_url_path=/nx/search/jobs/
Need help with publishing of crypto app on google app store,https://www.upwork.com/jobs/Fix-Stripe-Terminal-span-class-highlight-Android-span-bug-works-debug-but-not-release_~021897587129346035175/?referrer_url_path=/nx/search/jobs/
Flutter Unity Widget Bug Fix Developer,https://www.upwork.com/jobs/Need-help-with-publishing-crypto-app-google-app-store_~021897586775376137703/?referrer_url_path=/nx/search/jobs/
Scheduling application,https://www.upwork.com/jobs/Flutter-Unity-Widget-Bug-Fix-span-class-highlight-Developer-span_~021897586610709107767/?referrer_url_path=/nx/search/jobs/
Mobile App Development - Thermometer Bluetooth Device,https://www.upwork.com/jobs/Scheduling-application_~021897585061484205111/?referrer_url_path=/nx/search/jobs/
QR Payment solution,https://www.upwork.com/jobs/Mobile-App-span-class-highlight-Development-span-Thermometer-Bluetooth-Device_~021897582734794724407/?referrer_url_path=/nx/search/jobs/
Setup Instagram OAuth for Flutterflow App,https://www.upwork.com/jobs/Payment-solution_~021897580360394147333/?referrer_url_path=/nx/search/jobs/
FlutterFlow Developer – Paystack Payment Integration for E-Commerce App,https://www.upwork.com/jobs/Setup-Instagram-OAuth-for-Flutterflow-App_~021897578093611453927/?referrer_url_path=/nx/search/jobs/
Flutter App Development for Robotics Project,https://www.upwork.com/jobs/FlutterFlow-span-class-highlight-Developer-span-Paystack-Payment-Integration-for-Commerce-App_~021897577433969069543/?referrer_url_path=/nx/search/jobs/
Developer needed to build a productivity app (ios android),https://www.upwork.com/jobs/Flutter-App-span-class-highlight-Development-span-for-Robotics-Project_~021897576138047030789/?referrer_url_path=/nx/search/jobs/
Mobile App Development Team Needed,https://www.upwork.com/jobs/span-class-highlight-Developer-span-needed-build-productivity-app-ios-span-class-highlight-android-span_~021897575025285139943/?referrer_url_path=/nx/search/jobs/
Flutter Developer Needed for App Privacy Policy Update,https://www.upwork.com/jobs/Mobile-App-span-class-highlight-Development-span-Team-Needed_~021897573334770020899/?referrer_url_path=/nx/search/jobs/
Experienced Mobile App Developer Needed for Beauty Salon App,https://www.upwork.com/jobs/Flutter-span-class-highlight-Developer-span-Needed-for-App-Privacy-Policy-Update_~021897569021558394343/?referrer_url_path=/nx/search/jobs/
Web and Mobile application,https://www.upwork.com/jobs/Experienced-Mobile-App-span-class-highlight-Developer-span-Needed-for-Beauty-Salon-App_~021897568668175699431/?referrer_url_path=/nx/search/jobs/
Mobile App Lab Assignment Assistance Needed,https://www.upwork.com/jobs/Web-and-Mobile-application_~021897522473167516195/?referrer_url_path=/nx/search/jobs/
Seeking Android App Reviewers,https://www.upwork.com/jobs/Mobile-App-Lab-Assignment-Assistance-Needed_~021897567698040680995/?referrer_url_path=/nx/search/jobs/
Developer needed to makean App,https://www.upwork.com/jobs/Seeking-span-class-highlight-Android-span-App-Reviewers_~021897567377134481955/?referrer_url_path=/nx/search/jobs/
React Native & iOS Developer for Push Notifications Setup,https://www.upwork.com/jobs/span-class-highlight-Developer-span-needed-makean-App_~021897566313943569463/?referrer_url_path=/nx/search/jobs/
Experienced Android Kotlin Developer (Intermediate/Senior) - Long Term,https://www.upwork.com/jobs/React-Native-amp-iOS-span-class-highlight-Developer-span-for-Push-Notifications-Setup_~021897565808729918951/?referrer_url_path=/nx/search/jobs/
Evidence Camera for capturing detailed layouts for telecommunications,https://www.upwork.com/jobs/Experienced-span-class-highlight-Android-span-Kotlin-span-class-highlight-Developer-span-Intermediate-Senior-Long-Term_~021897562907549921827/?referrer_url_path=/nx/search/jobs/
Rewrite a react native app,https://www.upwork.com/jobs/Evidence-Camera-for-capturing-detailed-layouts-for-telecommunications_~021897561394854561285/?referrer_url_path=/nx/search/jobs/
iOS and Android App Developer for Innovative Tech Startup,https://www.upwork.com/jobs/Rewrite-react-native-app_~021897559525196959207/?referrer_url_path=/nx/search/jobs/
Develop Booking App with Loyalty Integration,https://www.upwork.com/jobs/iOS-and-span-class-highlight-Android-span-App-span-class-highlight-Developer-span-for-Innovative-Tech-Startup_~021897558829391285735/?referrer_url_path=/nx/search/jobs/
Experienced React Native Developer Needed for Mobile App Development,https://www.upwork.com/jobs/span-class-highlight-Develop-span-Booking-App-with-Loyalty-Integration_~021897555461374019077/?referrer_url_path=/nx/search/jobs/
Unity Game Reskin and Update,https://www.upwork.com/jobs/Experienced-React-Native-span-class-highlight-Developer-span-Needed-for-Mobile-App-span-class-highlight-Development-span_~021897555215121780199/?referrer_url_path=/nx/search/jobs/
"All-in-One App Developer for iOS, Android, and Web Platforms",https://www.upwork.com/jobs/Unity-Game-Reskin-and-Update_~021897555019329185448/?referrer_url_path=/nx/search/jobs/
OneSync,https://www.upwork.com/jobs/All-One-App-span-class-highlight-Developer-span-for-iOS-span-class-highlight-Android-span-and-Web-Platforms_~021897552863139754531/?referrer_url_path=/nx/search/jobs/
"Geolocation for React Native app (in background, Android and iOS)",https://www.upwork.com/jobs/OneSync_~021897545362046469118/?referrer_url_path=/nx/search/jobs/
Help me to build Bolt AI app,https://www.upwork.com/jobs/Geolocation-for-React-Native-app-background-span-class-highlight-Android-span-and-iOS_~021897544744742749701/?referrer_url_path=/nx/search/jobs/
Mobile App Developer (Flutter),https://www.upwork.com/jobs/Flutter-Consultant_~021897535357249557559/?referrer_url_path=/nx/search/jobs/
React Native Developer,https://www.upwork.com/jobs/Help-build-Bolt-app_~021897533532473422371/?referrer_url_path=/nx/search/jobs/
App Decompilation & API Integration,https://www.upwork.com/jobs/Mobile-App-span-class-highlight-Developer-span-Flutter_~021896754273223378525/?referrer_url_path=/nx/search/jobs/
Android / iOS App Frida / Reverse Engineer API Automation,https://www.upwork.com/jobs/React-Native-span-class-highlight-Developer-span_~021897524146384433699/?referrer_url_path=/nx/search/jobs/
Quick bug Fix React Native,https://www.upwork.com/jobs/App-Decompilation-API-Integration_~021897518589444230631/?referrer_url_path=/nx/search/jobs/
Senior Android Developer Needed for Dating App (Long Term),https://www.upwork.com/jobs/span-class-highlight-Android-span-iOS-App-Frida-Reverse-Engineer-API-Automation_~021897515257056216062/?referrer_url_path=/nx/search/jobs/
Tablet App Functionality Needed for Short film project,https://www.upwork.com/jobs/Quick-bug-Fix-React-Native_~021897511591797460455/?referrer_url_path=/nx/search/jobs/
"[$250] Android - Room -When editing mention, big space is displayed between suggestion and composer #57734 - Expensify",https://www.upwork.com/jobs/Senior-span-class-highlight-Android-span-span-class-highlight-Developer-span-Needed-for-Dating-App-Long-Term_~021897509244640232965/?referrer_url_path=/nx/search/jobs/
Development and Release of a WebView Application for Play Market,https://www.upwork.com/jobs/Tablet-App-Functionality-Needed-for-Short-film-project_~021897509080093036007/?referrer_url_path=/nx/search/jobs/
App Development for Casino Community and Live Data Integration,https://www.upwork.com/jobs/250-span-class-highlight-Android-span-Room-When-editing-mention-big-space-displayed-between-suggestion-and-composer-57734-Expensify_~021897461467419381223/?referrer_url_path=/nx/search/jobs/
Web App,https://www.upwork.com/jobs/span-class-highlight-Development-span-and-Release-WebView-Application-for-Play-Market_~021897505837246383621/?referrer_url_path=/nx/search/jobs/
Flutter Senior Support Developer 🚀Only Arabic speaker required,https://www.upwork.com/jobs/App-span-class-highlight-Development-span-for-Casino-Community-and-Live-Data-Integration_~021897501798295209477/?referrer_url_path=/nx/search/jobs/
Software Developer Needed in Indonesia,https://www.upwork.com/jobs/Web-App_~021897495195034051163/?referrer_url_path=/nx/search/jobs/
Flutter Developer (English & Ukrainian Speaker),https://www.upwork.com/jobs/Flutter-Senior-Support-span-class-highlight-Developer-span-Only-Arabic-speaker-required_~021897493614039148200/?referrer_url_path=/nx/search/jobs/
Offline-First Webapp Mobile Expert Needed,https://www.upwork.com/jobs/Software-span-class-highlight-Developer-span-Needed-Indonesia_~021897492669208004101/?referrer_url_path=/nx/search/jobs/
Web App Developer for Travel Challenge Platform,https://www.upwork.com/jobs/Flutter-span-class-highlight-Developer-span-English-amp-Ukrainian-Speaker_~021897488896178549283/?referrer_url_path=/nx/search/jobs/
URGENT HIRE: React Native Mobile App Development,https://www.upwork.com/jobs/Offline-First-Webapp-Mobile-Expert-Needed_~021897482413487895334/?referrer_url_path=/nx/search/jobs/
Mobile App Development for Delivery Service,https://www.upwork.com/jobs/Web-App-span-class-highlight-Developer-span-for-Travel-Challenge-Platform_~021897480633684870142/?referrer_url_path=/nx/search/jobs/
To build a mobile app for landlord to rent out room or house,https://www.upwork.com/jobs/URGENT-HIRE-React-Native-Mobile-App-span-class-highlight-Development-span_~021897480387569554487/?referrer_url_path=/nx/search/jobs/
