,track_name,title,url,job_type,description,experience_level,skills,proposals,interviewing,invites_sent,unanswered_invites,client_total_spent,duration,client_location,active,hire,avg_budget,less_than_30,more_than_30,flexible
36,Data_Analyst,SEO Analyst for a Foreign Direct Investment Agency,https://www.upwork.com/jobs/SEO-span-class-highlight-Analyst-span-for-Foreign-Direct-Investment-Agency_~021897639333892565027/?referrer_url_path=/nx/search/jobs/,Fixed-price,"We are looking for an experienced SEO analyst to support our content marketing efforts by researching relevant topics and providing high-impact content ideas. Our organization focuses on attracting foreign direct investment (FDI) and helping international businesses establish and grow in Europe.

Key Responsibilities:
- Conduct keyword research to identify high-potential topics related to FDI, business expansion, and investment trends.
- Analyze search trends and competitor content to uncover content gaps.
- Develop a list of SEO-optimized content ideas that align with our target audience and business goals.
- Provide recommendations for on-page SEO improvements related to existing and future content.
- Suggest potential backlink opportunities and content partnerships.

Ideal Candidate:
- Proven experience in SEO research and content strategy.
- Strong understanding of B2B SEO, especially in economic development, business, or investment-related topics.
- Proficiency in SEO tools such as Ahrefs, SEMrush, or Google Keyword Planner.
- Ability to translate data into actionable content recommendations.
- Excellent analytical and communication skills.

Qualifying Task:
To be considered, please choose one of the following industries:
- Cleantech
- Defence
- Data Centers
and provide:
1. A brief analysis (2-3 paragraphs) of the current search trends related to foreign direct investment and business expansion in Europe.
2. Three content ideas based on your research, with a short explanation of why they would perform well.
3. A potential content strategy (keywords, blog topics, and potential SEO opportunities):

This task will help us assess your research skills and understanding of our industry.",Expert,"['SEO Keyword Research', 'Off-Page SEO', 'SEO Writing', 'On-Page SEO', 'Search Engine Optimization', 'SEO Audit']",10 to 15,0.0,0.0,0.0,0,0,Lithuania,,,3000.0,0,0,1
37,Data_Analyst,Meta Ads Manager,https://www.upwork.com/jobs/Meta-Ads-Manager_~021897629181288289335/?referrer_url_path=/nx/search/jobs/,Hourly,"Performance Marketing Analyst (Freelance) – Weekly Reports & Trend Analysis

About the Role:

We are looking for an experienced Performance Marketing Analyst who can provide high-value insights beyond basic reporting. We don’t just need someone to list ad account KPIs—we need deep trend analysis, creative performance insights, and actionable recommendations to optimize our paid social campaigns (Meta, TikTok, YouTube, etc.).

If you have a strong analytical mindset and can identify trends, audience behaviors, and ad fatigue before they impact performance, this role is for you!

Key Responsibilities:
Weekly Performance Reports – Provide structured reports focusing on trends, anomalies, and strategic recommendations.
Deep-Dive Analytics – Identify patterns in CPA, ROAS, CTR, CPM, and conversion rates over time.
Creative Performance Insights – Analyze hook performance, engagement drop-offs, and ad fatigue across creatives.
Audience & Segmentation Analysis – Examine demographic shifts, geographic performance, and device trends.
Funnel & CRO Review – Investigate landing page drop-offs, scroll depth, and assisted conversions across platforms.
Competitor Research – Track changes in competitor ad strategies via Ad Library & industry CPC benchmarks.
Scaling & Budget Optimization – Identify opportunities for scaling winning campaigns while optimizing inefficient spend.

Requirements:

Proven experience in performance marketing (Meta, TikTok, Google Ads, etc.).
Strong analytical skills with expertise in Excel, Google Sheets, and Data Studio.
Ability to identify trends and explain them with actionable insights.
Familiarity with audience segmentation, ad fatigue, and creative performance metrics.
Experience with conversion tracking, attribution models, and CRO analysis is a plus.
Proactive problem-solver who can think beyond standard reports and suggest data-driven improvements.

What We Offer:

Long-term collaboration (weekly or monthly reports).
Work with a fast-growing performance marketing agency.
Flexible work hours – results matter, not when you do them.
The opportunity to shape real ad strategy, not just report numbers.

How to Apply:

Send us a short introduction about your experience with paid social ads & analytics.

Share an example of an insight-driven report or analysis you have created.

What’s one overlooked trend or metric in performance marketing that most advertisers ignore?

We are looking for sharp, analytical minds who can deliver more than just data—if you love diving into the numbers and uncovering hidden opportunities, we’d love to hear from you!",Intermediate,"['Facebook Ads Manager', 'Influencer Marketing', 'Facebook Advertising', 'Social Media Advertising', 'Social Media Marketing', 'Twitter/X Ads Manager', 'Social Media Management']",10 to 15,4.0,0.0,0.0,$3K,2,Germany,11.0,23.0,10.0,1,0,0
38,Data_Analyst,Data Analyst Needed for Large Excel Data Visualization and Analysis,https://www.upwork.com/jobs/span-class-highlight-Data-span-span-class-highlight-Analyst-span-Needed-for-Large-Excel-span-class-highlight-Data-span-Visualization-and-Analysis_~021897612640835667461/?referrer_url_path=/nx/search/jobs/,Fixed-price,"We are seeking an experienced data analyst to help visualize and analyze three years' worth of Excel data, comprising over 50,000 entries from previous trainees of our training center. The ideal candidate will possess strong analytical skills and be proficient in data visualization tools to transform complex datasets into insightful reports. You will be responsible for identifying trends, generating visual reports, and providing actionable insights. This is a fantastic opportunity to contribute to our training programs by making data-driven decisions.",Intermediate,"['Data Entry', 'Microsoft Excel', 'Data Analysis', 'Data Visualization']",20 to 50,0.0,0.0,0.0,$6 ,0,ETH,1.0,1.0,20.0,0,0,1
39,Data_Analyst,Adops - Operational Analyst,https://www.upwork.com/jobs/Adops-Operational-span-class-highlight-Analyst-span_~021897606864168457271/?referrer_url_path=/nx/search/jobs/,Hourly,"Looking for an AdOps professional with strong data analysis skills and a results-driven mindset.

This is a long-term position.",Expert,"['Marketing Analytics', 'Operations Analytics', 'Data Visualization', 'Human Resources Analytics', 'Business Analysis', 'Data Analysis', 'Dashboard', 'Budget Management', 'Microsoft Power BI']",5 to 10,0.0,0.0,0.0,$132K,4,Israel,3.0,61.0,30.0,0,1,0
40,Data_Analyst,Senior Digital Analyst (MCI),https://www.upwork.com/jobs/Senior-Digital-span-class-highlight-Analyst-span-MCI_~021897604784424776227/?referrer_url_path=/nx/search/jobs/,Hourly,"We are seeking an experienced Senior Digital Analytics Manager with a strong background in Marketing Cloud Intelligence (MCI), BigQuery, Snowflake, etc. The ideal candidate will be responsible for managing and analyzing marketing data, optimizing performance, and developing data-driven strategies to enhance business growth. This role requires expertise in MCI (formerly Datorama) for reporting, visualization, and campaign performance tracking.


Key Responsibilities:

Marketing Cloud Intelligence (MCI) & Digital Analytics:

● Manage and optimize MCI dashboards to track marketing performance, campaign effectiveness, and business KPIs.
● Develop custom data models within MCI to aggregate, clean, and transform marketing data from multiple sources.
● Automate data ingestion and transformation pipelines in MCI for seamless reporting.
● Perform advanced marketing analytics to identify trends, improve attribution models, and enhance campaign effectiveness.

Data Management & Integration:

● Develop and maintain data architectures using Snowflake, BigQuery, and Python.
● Extract, process, and analyze large datasets from multiple marketing platforms.
● Integrate MCI with Google Analytics, Adobe Analytics, and Google Tag Manager to consolidate reporting and drive actionable insights.
● Optimize ETL pipelines to ensure efficient data processing and reporting.

Performance Reporting & Business Insights:

● Develop custom dashboards in MCI, Looker Studio, and Excel for marketing performance tracking.
● Analyze multi-channel marketing campaigns (PPC, social, programmatic) and provide optimization recommendations.
● Deliver monthly, quarterly, and ad-hoc reports to key stakeholders on marketing performance and ROI.
● Conduct cohort and segmentation analysis to improve customer retention and acquisition strategies.

Collaboration & Strategy:
● Work closely with marketing, product, and data teams to align data-driven insights with business goals.
● Provide recommendations to optimize budget allocation, audience targeting, and media spend efficiency.
● Stay updated on MCI enhancements, industry trends, and new analytics tools.


Requirements:
● Bachelor’s or Master’s degree in Data Science, Computer Science, Marketing, Business Analytics, or a related field.
● 4+ years of experience in digital marketing analytics, business intelligence, and data management.
● Proven expertise in MCI (Marketing Cloud Intelligence/Datorama), including dashboard development and data transformations.
● Strong hands-on experience with Snowflake, BigQuery, Python, and SQL.
● Experience in Adobe Analytics, Google Analytics (GA4), etc.
● Experience in ETL processes, API integrations, and marketing data automation.
● Strong analytical, problem-solving, and communication skills.
● Ability to work in a fast-paced environment, managing multiple projects and deadlines.",Intermediate,"['Marketing Analytics', 'Data Visualization', 'Human Resources Analytics', 'Project Management', 'Data Analysis', 'Microsoft Power BI', 'Google Analytics']",Less than 5,1.0,7.0,2.0,$90 ,4,India,1.0,3.0,17.5,0,1,0
41,Data_Analyst,Data Analyst Needed for Winter Wear Sales Forecasting,https://www.upwork.com/jobs/span-class-highlight-Data-span-span-class-highlight-Analyst-span-Needed-for-Winter-Wear-Sales-Forecasting_~021897585901273903651/?referrer_url_path=/nx/search/jobs/,Fixed-price,"We are an online winter wear brand seeking an experienced data analyst to forecast inventory for the upcoming winter season. We have comprehensive sales data from the previous year, including key metrics like size distribution, color preferences, and quantities sold. Your primary responsibility will be to analyze this data and provide accurate forecasts for quantities, sizes, and colors required for the upcoming season. The ideal candidate will have strong expertise in statistical forecasting, demand planning, and inventory management, especially within the fashion and e-commerce sectors. Your insights will be critical in ensuring that we maintain optimal stock levels to meet customer demand while minimizing excess inventory. Please provide examples of previous work in forecasting and sales data analysis, particularly in retail or online environments, to demonstrate your ability to generate actionable insights for inventory planning.",Intermediate,"['Marketing Analytics', 'Data Visualization', 'Microsoft Excel', 'Human Resources Analytics', 'Data Analysis', 'Microsoft Power BI']",10 to 15,1.0,0.0,0.0,0,0,India,,,75.0,0,0,1
42,Data_Analyst,Senior Marketing Analyst – B2B & ABM Analytics,https://www.upwork.com/jobs/Senior-Marketing-span-class-highlight-Analyst-span-B2B-amp-ABM-Analytics_~021897553985439927783/?referrer_url_path=/nx/search/jobs/,Hourly,"We are seeking an experienced Senior Marketing Analyst to join our analytics services company, specializing in B2B and Account-Based Marketing (ABM) for technology clients. This role is ideal for a data-driven professional with 7-10 years of experience in B2B marketing analytics, strong analytical skills, and the ability to extract actionable insights.

Key Responsibilities:
Analyze market trends, contact/account behavior, and campaign performance to optimize marketing strategies.
Collaborate with clients to define business questions and deliver data-driven insights.
Apply statistical procedures to database marketing and market research.
Present findings to clients and recommend business opportunities.
Required Skills & Experience:
Advanced degree or equivalent experience in statistics, applied mathematics, or related fields.
Expertise in SAS, SPSS, R, Python, SQL, and statistical analysis.
Proficiency in Tableau, Power BI, Business Objects for data visualization.
Experience with Google Analytics, Google Search Console, and automated data extraction.
Strong communication skills to engage with client stakeholders.",Expert,"['Social Media Marketing', 'Fashion & Beauty', 'Data Analysis', 'Market Analysis', 'Marketing Strategy', 'Customer Acquisition Strategy', 'Go-to-Market Strategy']",10 to 15,2.0,4.0,1.0,$89K,2,United Kingdom,10.0,58.0,62.5,1,0,0
43,Data_Analyst,AI Automation Specialist,https://www.upwork.com/jobs/Automation-Specialist_~021897543400821527607/?referrer_url_path=/nx/search/jobs/,Hourly,"We are a cutting-edge AI automation agency that provides AI solutions to businesses. Our mission is to help businesses streamline operations, boost sales, and optimize customer experiences through advanced AI-powered automation. We are looking for skilled AI specialists to join our team and help us deliver top-tier AI solutions to our clients.



We are hiring AI automation experts, software developers, data analysts, and digital marketers with experience in AI tools and automation platforms. Ideal candidates should have expertise in:
✅ AI-powered tools like ChatGPT, Zapier, Make (formerly Integromat), and other automation platforms.
✅ CRM automation (HubSpot, Salesforce, ActiveCampaign, GoHighLevel, etc.).
✅ AI-driven sales funnel optimization & automation.
✅ AI-powered data analysis & reporting (Tableau, Power BI, Python, etc.).
✅ AI chatbot development (ManyChat, Drift, Tidio, Chatbot.com, etc.).
✅ Email and LinkedIn automation tools (Apollo, Lemlist, Instantly, etc.).

Responsibilities:
🔹 Develop and implement AI automation solutions tailored to client needs.
🔹 Set up and optimize AI-powered lead generation and customer support systems.
🔹 Automate workflows, CRM processes, and sales funnels.
🔹 Generate AI-driven reports and business insights.
🔹 Collaborate with our team to ensure seamless AI implementation.

Requirements:
✔ Proven experience in AI automation, CRM tools, and workflow optimization.
✔ Strong background in AI-powered customer engagement and sales automation.
✔ Proficiency in AI chatbot development and automation platforms.
✔ Experience integrating AI tools with CRM and marketing platforms.
✔ Ability to analyze data and create AI-driven insights for business growth.
✔ Excellent problem-solving skills and ability to work independently.",Expert,"['JavaScript', 'Web Development', 'Artificial Intelligence', 'Python', 'WordPress']",20 to 50,4.0,1.0,1.0,0,3,United States,,,22.5,0,0,1
44,Data_Analyst,Technical Business Analyst,https://www.upwork.com/jobs/Technical-Business-span-class-highlight-Analyst-span_~021897518539888528871/?referrer_url_path=/nx/search/jobs/,Hourly,"We are seeking a highly analytical and proactive Business Analyst who goes beyond standard requirements gathering to anticipate real-world user scenarios, edge cases, and testing challenges. The ideal candidate will think beyond the obvious, ensuring user stories are comprehensive, cover all possible workflows, and reduce gaps in functionality before development begins.

Key Responsibilities:
Collaborate with stakeholders to define clear, well-structured user stories with acceptance criteria covering all possible paths.
Anticipate real-world user behavior, edge cases, and error scenarios to ensure robust requirements.
Work closely with QA teams to align test scenarios with business expectations.
Analyze data, workflows, and user interactions to refine business logic.
Identify gaps early in the process and proactively resolve ambiguities before development.
Drive continuous improvement in requirement gathering and validation processes.
Ideal Candidate:
Strategic thinker who sees beyond the surface of requirements.
Detail-oriented problem solver who can predict and mitigate potential issues.
Strong experience in writing user stories, use cases, and acceptance criteria.",Intermediate,"['Market Research', 'Financial Modeling', 'Business Analysis', 'Market Analysis', 'Finance & Accounting', 'Marketing Strategy', 'Requirement Analysis']",15 to 20,1.0,0.0,0.0,0,2,India,,,7.5,1,0,0
45,Data_Analyst,Financial Analyst Needed for Profit and Loss Statement Creation,https://www.upwork.com/jobs/Financial-span-class-highlight-Analyst-span-Needed-for-Profit-and-Loss-Statement-Creation_~021897516005996236263/?referrer_url_path=/nx/search/jobs/,Hourly,"We are seeking an experienced financial analyst to transform 12 months of bank statements in PDF format into a comprehensive profit and loss statement and balance sheet for the year 2024. The ideal candidate will have a strong background in accounting and finance, with a keen eye for detail to ensure accuracy in the financial reports. Familiarity with financial software and data analysis is essential. If you have a track record of successfully creating financial statements, we would love to hear from you.

Relevant Skills:
- Financial Analysis
- Accounting
- Data Entry
- PDF to Excel Conversion
- Financial Reporting
- Attention to Detail",Intermediate,"['Business Plan', 'Business Analysis', 'Financial Analysis', 'Marketing Strategy', 'Startup Consulting', 'Accounting']",50+,12.0,14.0,0.0,$2.2K,1,United States,6.0,9.0,22.5,1,0,0
46,Data_Analyst,Financial Analyst Needed for Sales Data and Invoice Review of E-Commerce Fulfillment,https://www.upwork.com/jobs/Financial-span-class-highlight-Analyst-span-Needed-for-Sales-span-class-highlight-Data-span-and-Invoice-Review-Commerce-Fulfillment_~021897511366052087301/?referrer_url_path=/nx/search/jobs/,Hourly,"We are seeking a meticulous Financial Analyst to conduct a thorough review and analysis of our fulfillment center invoices from the past year. Your primary responsibility will be to verify and ensure the accuracy and consistency of these invoices by comparing them against transaction data from our online shop.

Key Responsibilities:

- Perform detailed audits of fulfillment center invoices over the entire previous year.
- Cross-check invoice entries with our internal sales records to identify discrepancies.
- Document findings clearly, highlighting any inaccuracies, overcharges, or billing errors.
- Generate comprehensive reports summarizing the analysis and presenting actionable insights.
- Collaborate with our finance and operations teams to clarify discrepancies and implement improvements.

Qualifications:

- Strong analytical skills with exceptional attention to detail.
- Previous experience in invoice auditing, financial analysis, or related financial control roles.
- Proficiency with Excel and data analysis tools.
- Excellent communication skills, both written and verbal, with the ability to clearly present findings.
- Ability to work independently and manage tasks effectively within deadlines.

If you have a keen eye for detail and thrive in roles that require precise financial analysis, we encourage you to apply. Help us maintain accuracy and integrity in our financial records and contribute directly to the efficiency of our growing business.",Intermediate,"['Bank Reconciliation', 'Microsoft Excel', 'Financial Analysis', 'Bookkeeping', 'Accounting', 'Data Entry']",20 to 50,0.0,0.0,0.0,$143K,2,Austria,25.0,34.0,17.5,1,0,0
47,Data_Analyst,Virtual Assistant Needed for Real Estate Proposal Preparation,https://www.upwork.com/jobs/Virtual-Assistant-Needed-for-Real-Estate-Proposal-Preparation_~021897459117049316869/?referrer_url_path=/nx/search/jobs/,Fixed-price,"Job Overview:
We are looking for a Virtual Assistant to assist with preparing management proposals for our real estate business. The role involves market research, data entry, financial analysis, and presentation creation based on a structured Standard Operating Procedure (SOP). If you are detail-oriented, good with numbers, and comfortable working with spreadsheets and presentations, this role is for you.

Key Responsibilities:
Organize files in the Business Development folder
Research market rental prices using propertyfinder.ae
Calculate and input financial projections into a predefined Google Sheet calculator
Prepare three rental income scenarios (Base, Bull, Bear)
Generate real estate management proposals using Google Slides templates
Follow a step-by-step SOP with video guides to ensure accuracy
Work independently while ensuring timely task completion
Ideal Candidate:
Proficient in Google Sheets & PowerPoint (or Google Slides)
Strong research and data entry skills
Attention to detail with ability to follow structured processes**
Good written English for proposal documentation
Basic understanding of financial calculations & real estate markets (preferred)
Prior experience as a Virtual Assistant, Data Analyst, or similar role is a plus
What We Provide:
Detailed SOP with clear step-by-step guidance
Prebuilt calculators & templates to streamline work
Training materials, including a video walkthrough
Why Work With Us?
✅ Steady monthly pay ($150 fixed)
✅ Long-term remote opportunity
✅ Clear, structured tasks with guidance

How to Apply?
Send a short introduction covering:

Your relevant experience
Any samples of similar work (if available)
Your availability and long-term commitment
We look forward to working with a detail-oriented and proactive VA! 🎯",Expert,"['Customer Service', 'Communications', 'Data Entry']",10 to 15,6.0,0.0,0.0,$14K,0,United Arab Emirates,27.0,89.0,150.0,0,0,1
48,Data_Analyst,Commercial Real Estate Analyst Needed for Property Appraisal Interpretation,https://www.upwork.com/jobs/Commercial-Real-Estate-span-class-highlight-Analyst-span-Needed-for-Property-Appraisal-Interpretation_~021897433236759184901/?referrer_url_path=/nx/search/jobs/,Fixed-price,"We are seeking an experienced Commercial Real Estate Analyst to interpret four appraisals of interrelated properties for sale. The ideal candidate will analyze the data and present the findings in a compelling and positive manner to attract potential buyers. Your expertise will help us effectively communicate the value and opportunities of these properties. If you have a keen eye for detail and a strong understanding of commercial real estate, we would love to hear from you.",Intermediate,"['Microsoft Excel', 'Business Plan', 'Business Analysis', 'Financial Analysis', 'Marketing Strategy', 'Startup Consulting']",Less than 5,0.0,0.0,0.0,0,0,Puerto Rico,,,300.0,0,0,1
49,Data_Analyst,"Spanish Language Communication, Data and Research Analyst Needed in Amazon Forest Region",https://www.upwork.com/jobs/Spanish-Language-Communication-span-class-highlight-Data-span-and-Research-span-class-highlight-Analyst-span-Needed-Amazon-Forest-Region_~021897473351230329911/?referrer_url_path=/nx/search/jobs/,Hourly,"Spanish Language Communication, Data and Research Analyst

Job Description

Location: Amazon Region of South America (Preference for candidates based in Brazil, Peru, Colombia, or other Amazonian countries areas)

Job Summary: We are seeking a Communication, Data and Research Analyst to join our team. Candidates must have native Spanish Fluency. This role is crucial for collecting, organizing, analyzing and communicating data to inform our strategies and partnerships. The ideal candidate will have strong analytical, organizational, database management and writing skills, a passion for environmental and social impact, and the ability to work effectively in the unique context of the Amazon region.

The Amazon Investor Coalition is a grantmaking, convening and collaboration platform. We unite investors, donors, corporate buyers and allies to reduce deforestation, advance forest-positive economies, and promote the rule of law. We believe the forest is worth more alive and standing than cut and burned. To date, our initiatives have catalyzed over $50 million in new investments in the Amazon region.


Key Responsibilities

*Data Collection & Management
*Gather, verify, and organize data related to forest events involving investments, stakeholders, and initiatives.
*Maintain and update databases with accuracy and attention to detail.

Research & Analysis
*Conduct research on individuals, organizations, and events according to the demand.
*Analyze data to identify patterns, insights, and opportunities that support our mission.

Communication Support
*Assistance in website maintenance
*Confirm native fluency of translations from English to Spanish
*Facilitate communications with stakeholders in Spanish-speaking Amazonian countries

Excel & Data Tools Utilization
*Use advanced Excel skills (e.g., formulas, pivot tables, macros) to organize and analyze data.
*Collaborate with the team to improve data workflows and reporting processes.
*Project Coordination
*Support the planning and execution of data-driven projects and initiatives.
*Monitor progress and deliverables, ensuring alignment with organizational goals.

Qualifications

Education:
*Undergraduate Degree (degrees in Communications, Journalism, Administration, Data Science, Environmental Studies, International Development or a related field is a plus).

Technical Skills:
*Advanced proficiency in Microsoft Excel and familiarity with other Microsoft Office tools.
*Experience managing databases and conducting data-driven research. Experience with Salesforce is a plus.
*Experience with editorial content for websites, research papers, and other publications is desired, but not required. *Experience with graphics design is a plus.

Research Skills:
*Strong ability to collect, evaluate, and synthesize information from diverse sources.

Soft Skills:
*Highly organized, detail-oriented, and able to work efficiently under deadlines.
*Strong attention to detail and organizational abilities.
*Proactive and willing to assist the team with a positive attitude.
*Ability to work quickly without compromising quality.
*Excellent written and verbal communication skills.
*Ability to work independently and collaboratively.

Regional Expertise:
*Residence within the Amazon region of South America

Languages:
*Must have native fluency in Spanish and proficiency in English. Speaking Portuguese is a plus.

Availability:
Must be ready to start soon.

Compensation & Work Conditions

Hourly Rate: Commensurate with junior NGO salaries.
Work Schedule: 40 hours per week.
Remote Work: Candidates must be located within the Amazon forest region of South America, and be able to work remotely with occasional travel, if required.",Entry,"['Microsoft Excel', 'Lead Generation', 'Spanish', 'English to Spanish Translation', 'Company Research', 'Online Research', 'Market Analysis', 'Data Entry']",15 to 20,0.0,0.0,0.0,$8.2K,4,United States,1.0,4.0,5.5,0,1,0
50,Data_Analyst,"Freelance Data Analyst with Python, Excel, and Tableau Expertise",https://www.upwork.com/jobs/Freelance-span-class-highlight-Data-span-span-class-highlight-Analyst-span-with-Python-Excel-and-Tableau-Expertise_~021897412090432720359/?referrer_url_path=/nx/search/jobs/,Hourly,"We are seeking an experienced data analyst to help analyze and visualize data for various projects. The ideal candidate will have a strong command of Python, Excel, and Tableau, and be able to translate complex datasets into actionable insights. You will work closely with clients to understand their requirements and deliver high-quality analysis and visualizations that drive decision-making. If you have a passion for data and a knack for storytelling through visuals, we want to hear from you!",Intermediate,"['Marketing Analytics', 'Data Visualization', 'Microsoft Excel', 'Human Resources Analytics', 'Data Analysis', 'Microsoft Power BI']",20 to 50,0.0,0.0,0.0,0,2,India,,,27.5,1,0,0
51,Data_Analyst,Databricks data engineer,https://www.upwork.com/jobs/Databricks-span-class-highlight-data-span-engineer_~021897444909355765223/?referrer_url_path=/nx/search/jobs/,Hourly,"We are seeking highly skilled databricks data engineer who have experience in building data pipelines and data modelling
in delta tables.Candidate should have a deep understanding of Databricks advanced features, including Unity Catalog, Delta Lake optimizations,
storage efficiency techniques, and security best practices.

Key Responsibilities:
Design and develop scalable, high-performance ETL/ELT pipelines using Databricks and Apache Spark.
Implement Delta Lake best practices, including schema evolution, vacuum, and optimization for efficient data storage and query performance.
Manage security, access control, and data governance using Unity Catalog and other Databricks-native security features.
Optimize query performance by leveraging Z-Order indexing, data skipping, caching, and clustering.
Ensure data quality through automated testing, data validation, and monitoring.
Collaborate with data scientists, analysts, and business teams to deliver reliable and well-governed datasets.

Nice to Have:
Experience with Databricks AI/LLM capabilities, including Databricks Model Serving and Lakehouse AI.
Familiarity with Databricks Agentic Framework for building AI-powered data retrieval and analysis applications.
Experience in integrating LLMs with Databricks, such as vector search, embedding models, and fine-tuning models for enterprise use cases.
Understanding of MLflow for model tracking, deployment, and versioning.",Intermediate,"['ETL Pipeline', 'Juniper', 'ETL', 'Databricks Platform', 'SQL', 'MySQL', 'Microsoft SQL Server', 'Apache Spark', 'unity catalog', 'Python']",20 to 50,5.0,0.0,0.0,$18K,4,USA,6.0,6.0,25.0,0,1,0
52,Data_Analyst,Data Analyst (Snowflake),https://www.upwork.com/jobs/span-class-highlight-Data-span-span-class-highlight-Analyst-span-Snowflake_~021897431985476666885/?referrer_url_path=/nx/search/jobs/,Hourly,"Role Description:
We are looking for a Snowflake Specialist with experience in designing, implementing, and optimizing solutions on this cloud-based data warehousing platform. This role is essential to ensuring efficiency in data storage, processing, and governance within cloud environments.

Responsibilities:
• Design and optimize data models in Snowflake.
• Develop and implement ETL/ELT processes using tools such as DBT, Fivetran, or Airflow.
• Manage and monitor Snowflake performance to ensure efficiency.
• Apply best practices for data security and governance.
• Optimize costs and performance in high-volume data environments.
• Collaborate with engineering and analytics teams to ensure data quality and availability.

Technical Requirements:
• Proven experience working with Snowflake.
• Advanced knowledge of SQL and data modeling.
• Experience with ETL/ELT tools such as Talend, DBT, Fivetran, or similar.
• Familiarity with programming languages like Python or Scala for data processing.
• Experience in cloud environments such as AWS, Azure, or Google Cloud.
• Knowledge of Data Governance strategies and data security best practices.



Descripción del rol:
Estamos en búsqueda de un(a) Especialista en Snowflake con experiencia en el diseño, implementación y optimización de soluciones en esta plataforma de data warehousing en la nube. Este rol es clave para garantizar la eficiencia en el almacenamiento, procesamiento y gobernanza de datos en entornos cloud.

Funciones:
• Diseñar y optimizar modelos de datos en Snowflake.
• Desarrollar e implementar procesos ETL/ELT utilizando herramientas como DBT, Fivetran o Airflow.
• Administrar y monitorear la performance de Snowflake para garantizar su eficiencia.
• Aplicar buenas prácticas de seguridad y gobernanza de datos.
• Optimizar costos y rendimiento en entornos de alto volumen de datos.
• Colaborar con equipos de ingeniería y analítica para asegurar la calidad y disponibilidad de los datos.

Requisitos Técnicos:
• Experiencia comprobable en el uso de Snowflake.
• Conocimientos avanzados en SQL y modelado de datos.
• Experiencia con herramientas ETL/ELT como Talend, DBT, Fivetran o similares.
• Familiaridad con lenguajes como Python o Scala para procesamiento de datos.
• Experiencia en entornos cloud como AWS, Azure o Google Cloud.
• Conocimiento en estrategias de Data Governance y seguridad de datos.",Intermediate,"['Marketing Analytics', 'Amazon Web Services', 'Data Visualization', 'SQL', 'Human Resources Analytics', 'Data Analysis', 'Microsoft Power BI', 'Python']",Less than 5,0.0,0.0,0.0,0,2,Argentina,,,12.5,1,0,0
53,Data_Analyst,Looker Studio Development with Windsor.ai Integration [MOBILE + WEB APPS],https://www.upwork.com/jobs/Looker-Studio-Development-with-Windsor-Integration-MOBILE-WEB-APPS_~021897432565460230747/?referrer_url_path=/nx/search/jobs/,Hourly,"We are seeking an experienced data analyst to build a Looker Studio dashboard using Windsor.ai.  The main focus of this project is not just data visualization, but the crucial mapping of data between AppsFlyer, GA4, and our advertising channels (Facebook Ads, Google Ads, TikTok Ads, etc.).

The ideal candidate will have a strong understanding of data visualization and marketing analytics, specifically experience in establishing and maintaining accurate data connections to platforms such as Facebook Ads, Google Ads, TikTok Ads, GA4, and AppsFlyer.

Your expertise in data mapping and integration will be essential to unlock actionable insights from our marketing data. Please provide examples of previous work in this area, specifically highlighting projects where you've integrated and mapped data across multiple marketing platforms.",Expert,"['Juniper', 'SQL', 'Looker Studio', 'MySQL', 'Microsoft SQL Server', 'Data Analysis', 'Python']",10 to 15,2.0,2.0,1.0,$23K,1,United States,3.0,12.0,25.5,1,0,0
54,Data_Analyst,Data Analyst,https://www.upwork.com/jobs/span-class-highlight-Data-span-span-class-highlight-Analyst-span_~021897415012830809575/?referrer_url_path=/nx/search/jobs/,Hourly,"At Inmov, we’re expanding our network of technology providers and looking for a Data Analyst to support decision-making through data-driven insights. This role involves working with large datasets, identifying trends, and helping optimize business strategies.

If you have a passion for data analysis, problem-solving, and business intelligence, and you're looking for an opportunity to collaborate with a growing company, we’d love to hear from you!

Responsibilities
Collect, process, and analyze large datasets to generate actionable insights.
Develop reports, dashboards, and visualizations to support business decisions.
Identify trends, patterns, and correlations in data.
Collaborate with different teams to provide analytical support.
Ensure data accuracy, consistency, and integrity.
Use statistical models and machine learning techniques to optimize business strategies.
Present findings and recommendations to stakeholders.

Requirements
✅ Languages: Spanish is required; English is a plus.
✅ Experience with data analysis tools like SQL, Python, R, or Excel.
✅ Proficiency in data visualization tools such as Power BI, Tableau, or Looker.
✅ Knowledge of relational and non-relational databases (PostgreSQL, MySQL, MongoDB).
✅ Familiarity with ETL processes and data pipelines.
✅ Experience with statistical analysis and predictive modeling.
✅ Strong analytical and problem-solving skills.
✅ Experience with cloud platforms (AWS, GCP, or Azure).
✅ Knowledge of machine learning and AI-driven analytics.
✅ Understanding of A/B testing and experimentation.
✅ Experience working in an agile environment.

What We Offer
🚀 The opportunity to join our network of tech providers.
📚 Opportunities for learning and professional growth.
🤝 A collaborative and dynamic team.

If you meet the requirements and are excited about the opportunity, apply now and let’s talk!",Expert,"['Marketing Analytics', 'Data Visualization', 'SQL', 'Human Resources Analytics', 'Data Analysis', 'Microsoft Power BI', 'Python']",20 to 50,0.0,0.0,0.0,$239K,3,United States,22.0,46.0,25.0,0,1,0
